participant,response,valid_categories,category,irt
483,grizzly,North American,North American,9
483,blackbear,North American,North American,4
483,human,Primates,Primates,4
483,wolverine,"North American,Rodent Like",North American,11
483,badger,"North American,Rodent Like",North American,3
483,snake,"Jungle Animals,Farm Animals,Pets,Reptiles/Amphibians",Pets,3
483,mole,"Rodent Like,Rodent Like",Rodent Like,8
483,manatee,Jungle Animals,Jungle Animals,18
483,goat,"Farm Animals,North American",North American,17
484,dog,"Canines,Pets",Pets,3
484,cat,"Felines,Pets",Pets,1
484,bird,"Birds,Pets",Pets,3
484,horse,"Beasts of Burden,Farm Animals",Farm Animals,1
484,dolphin,Fish,Fish,8
484,shark,Fish,Fish,2
484,goldfish,"Fish,Pets",Fish,4
484,snake,"Jungle Animals,Farm Animals,Pets,Reptiles/Amphibians",Pets,2
484,rabbit,"North American,Pets,Rodent Like",Pets,3
484,ox,"Non-Jungle Animals,Beasts of Burden,Farm Animals",Farm Animals,2
484,sheep,Farm Animals,Farm Animals,3
484,goat,"Farm Animals,North American",Farm Animals,2
484,cow,Farm Animals,Farm Animals,4
484,llama,"Beasts of Burden,Farm Animals",Farm Animals,5
484,bee,Insects,Insects,5
484,butterfly,Insects,Insects,7
484,giraffe,Non-Jungle Animals,Non-Jungle Animals,7
484,elephant,Non-Jungle Animals,Non-Jungle Animals,3
484,monkey,"Jungle Animals,Primates",Jungle Animals,5
484,penguin,"Arctic/Far North Animals,Birds",Birds,11
484,blowfish,Fish,Fish,7
484,zebra,Non-Jungle Animals,Non-Jungle Animals,8
484,lion,"Non-Jungle Animals,Felines",Non-Jungle Animals,3
484,tiger,"Non-Jungle Animals,Felines",Non-Jungle Animals,3
484,bear,North American,North American,1
484,donkey,"Beasts of Burden,Farm Animals",Farm Animals,6
484,alligator,"Jungle Animals,Reptiles/Amphibians",Reptiles/Amphibians,6
484,crocodile,"Jungle Animals,Reptiles/Amphibians",Reptiles/Amphibians,6
484,bluewhale,Fish,Fish,26
484,wolf,"Arctic/Far North Animals,Canines,North American",North American,4
484,coyote,"Canines,North American",North American,5
484,armadillo,"Australian Animals,Rodent Like",Australian Animals,10
484,spider,Insects,Insects,8
484,scorpion,Insects,Insects,7
485,bird,"Birds,Pets",Birds,5
485,reptile,Reptiles/Amphibians,Reptiles/Amphibians,4
485,dinosaur,Reptiles/Amphibians,Reptiles/Amphibians,3
485,fish,"Fish,Pets",Fish,15
485,bear,North American,North American,18
485,bee,Insects,Insects,11
485,insect,Insects,Insects,7
485,fly,Insects,Insects,8
485,cheetah,"Non-Jungle Animals,Felines",Felines,8
485,lion,"Non-Jungle Animals,Felines",Felines,2
485,leopard,"Jungle Animals,Felines",Felines,14
485,mammal,NA,North American,4
485,whale,Fish,Fish,3
485,dolphin,Fish,Fish,4
485,elephant,Non-Jungle Animals,Non-Jungle Animals,12
485,chicken,"Birds,Farm Animals",Farm Animals,4
485,horse,"Beasts of Burden,Farm Animals",Farm Animals,9
485,flamingo,"Non-Jungle Animals,Birds",Birds,8
485,eagle,"Birds,North American",Birds,11
485,ant,Insects,Insects,18
485,spider,Insects,Insects,4
485,zebra,Non-Jungle Animals,Non-Jungle Animals,7
486,zebra,Non-Jungle Animals,Non-Jungle Animals,4
486,wolf,"Arctic/Far North Animals,Canines,North American",North American,1
486,duck,"Birds,Farm Animals",Birds,3
486,lion,"Non-Jungle Animals,Felines",Non-Jungle Animals,2
486,rat,"Pets,Rodent Like",Rodent Like,2
486,mole,"Rodent Like,Rodent Like",Non-Jungle Animals,3
486,giraffe,Non-Jungle Animals,Non-Jungle Animals,4
486,dog,"Canines,Pets",Pets,2
486,labradorretriever,"Canines,Pets",Pets,6
486,siberianhusky,"Canines,Pets",Pets,4
486,malamute,"Canines,Pets",Pets,4
486,chihuahua,"Canines,Pets",Pets,4
486,crow,Birds,Birds,5
486,raven,Birds,Birds,3
486,monkey,"Jungle Animals,Primates",Primates,6
486,ape,"Jungle Animals,Primates",Primates,2
486,gorilla,"Jungle Animals,Primates",Primates,6
486,chimpanzee,"Jungle Animals,Primates",Primates,8
486,bat,Rodent Like,Rodent Like,13
486,parrot,"Birds,Pets",Birds,2
486,bird,"Birds,Pets",Birds,2
486,snake,"Jungle Animals,Farm Animals,Pets,Reptiles/Amphibians",Reptiles/Amphibians,5
486,python,"Jungle Animals,Reptiles/Amphibians",Reptiles/Amphibians,2
486,anaconda,"Jungle Animals,Reptiles/Amphibians",Reptiles/Amphibians,6
486,yak,"Arctic/Far North Animals,Beasts of Burden",Beasts of Burden,4
486,llama,"Beasts of Burden,Farm Animals",Beasts of Burden,2
486,whale,Fish,Fish,8
486,dolphin,Fish,Fish,4
486,cow,Farm Animals,Farm Animals,7
486,bull,"Farm Animals,Felines",Farm Animals,2
486,chicken,"Birds,Farm Animals",Farm Animals,3
486,penguin,"Arctic/Far North Animals,Birds",Arctic/Far North Animals,3
486,polarbear,Arctic/Far North Animals,Arctic/Far North Animals,4
486,seal,Arctic/Far North Animals,Arctic/Far North Animals,6
486,walrus,Arctic/Far North Animals,Arctic/Far North Animals,2
486,lamb,Farm Animals,Farm Animals,11
486,sheep,Farm Animals,Farm Animals,2
486,fish,"Fish,Pets",Fish,1
486,pike,Fish,Fish,9
487,horse,"Beasts of Burden,Farm Animals",Farm Animals,3
487,cat,"Felines,Pets",Pets,2
487,dog,"Canines,Pets",Pets,2
487,jaguar,"Jungle Animals,Felines",Felines,2
487,cougar,"Felines,North American",Felines,4
487,mouse,"Pets,Rodent Like",Pets,2
487,rat,"Pets,Rodent Like",Pets,1
487,gerbil,"Pets,Rodent Like",Pets,3
487,monkey,"Jungle Animals,Primates",Primates,4
487,ape,"Jungle Animals,Primates",Primates,7
487,gorilla,"Jungle Animals,Primates",Primates,6
487,orangutan,"Jungle Animals,Primates",Primates,7
487,parakeet,"Birds,Pets",Pets,6
487,rabbit,"North American,Pets,Rodent Like",Pets,6
487,guineapig,"Pets,Rodent Like",Pets,24
487,pig,Farm Animals,Farm Animals,2
487,spider,Insects,Insects,5
487,cow,Farm Animals,Farm Animals,5
487,donkey,"Beasts of Burden,Farm Animals",Farm Animals,4
487,squirrel,"North American,Rodent Like",Rodent Like,8
487,chipmunk,"North American,Rodent Like",Rodent Like,5
487,owl,Birds,Birds,6
487,deer,North American,North American,25
487,moose,North American,North American,5
487,elk,North American,North American,1
487,frog,"Pets,Reptiles/Amphibians",Pets,3
487,toad,"Pets,Reptiles/Amphibians",Pets,2
487,emu,"Australian Animals,Birds",Birds,3
487,elephant,Non-Jungle Animals,Non-Jungle Animals,3
487,woodpecker,"Birds,North American",North American,5
487,woodchuck,"North American,Rodent Like",North American,3
487,quail,Birds,Birds,2
487,yak,"Arctic/Far North Animals,Beasts of Burden",Arctic/Far North Animals,2
488,dog,"Canines,Pets",Pets,3
488,cat,"Felines,Pets",Pets,0
488,bear,North American,North American,2
488,polarbear,Arctic/Far North Animals,Arctic/Far North Animals,2
488,monkey,"Jungle Animals,Primates",Primates,1
488,fish,"Fish,Pets",Pets,1
488,turtle,"Fish,Pets,Reptiles/Amphibians",Pets,1
488,rabbit,"North American,Pets,Rodent Like",Pets,5
488,ferret,"Farm Animals,Pets,Rodent Like",Pets,4
488,bird,"Birds,Pets",Pets,2
488,tiger,"Non-Jungle Animals,Felines",Felines,2
488,wolf,"Arctic/Far North Animals,Canines,North American",North American,1
488,cheetah,"Non-Jungle Animals,Felines",Felines,4
488,moose,North American,North American,9
488,deer,North American,North American,2
488,goat,"Farm Animals,North American",North American,1
488,horse,"Beasts of Burden,Farm Animals",Farm Animals,2
488,lamb,Farm Animals,Farm Animals,1
488,llama,"Beasts of Burden,Farm Animals",Farm Animals,2
488,elephant,Non-Jungle Animals,Non-Jungle Animals,5
488,camel,"Non-Jungle Animals,Beasts of Burden",Non-Jungle Animals,4
488,gecko,"Non-Jungle Animals,Reptiles/Amphibians",Non-Jungle Animals,10
488,bee,Insects,Insects,4
488,fly,Insects,Insects,2
488,bug,Insects,Insects,1
488,snake,"Jungle Animals,Farm Animals,Pets,Reptiles/Amphibians",Reptiles/Amphibians,3
488,worm,Insects,Insects,4
488,gopher,Rodent Like,Rodent Like,3
488,squirrel,"North American,Rodent Like",Rodent Like,4
488,crab,Fish,Fish,23
488,lobster,Fish,Fish,3
488,shrimp,Fish,Fish,1
488,tuna,Fish,Fish,2
488,lizard,"Pets,Reptiles/Amphibians",Reptiles/Amphibians,24
488,whale,Fish,Fish,5
488,dolphin,Fish,Fish,1
488,shark,Fish,Fish,2
488,jellyfish,Fish,Fish,5
488,starfish,Fish,Fish,2
488,stingray,Fish,Fish,4
488,lion,"Non-Jungle Animals,Felines",Non-Jungle Animals,9
488,zebra,Non-Jungle Animals,Non-Jungle Animals,8
488,mongoose,"Non-Jungle Animals,Rodent Like",Non-Jungle Animals,7
489,cat,"Felines,Pets",Pets,4
489,squirrel,"North American,Rodent Like",North American,6
489,lion,"Non-Jungle Animals,Felines",Non-Jungle Animals,5
489,zebra,Non-Jungle Animals,Non-Jungle Animals,2
489,giraffe,Non-Jungle Animals,Non-Jungle Animals,3
489,bear,North American,North American,4
489,tiger,"Non-Jungle Animals,Felines",Non-Jungle Animals,2
489,hippopotamus,Non-Jungle Animals,Non-Jungle Animals,11
489,bird,"Birds,Pets",Pets,6
489,lizard,"Pets,Reptiles/Amphibians",Pets,4
489,snake,"Jungle Animals,Farm Animals,Pets,Reptiles/Amphibians",Pets,2
489,rabbit,"North American,Pets,Rodent Like",North American,12
489,raccoon,"North American,Rodent Like",North American,3
489,seal,Arctic/Far North Animals,Arctic/Far North Animals,10
489,penguin,"Arctic/Far North Animals,Birds",Arctic/Far North Animals,3
489,dolphin,Fish,Fish,6
489,whale,Fish,Fish,2
489,shark,Fish,Fish,2
489,fish,"Fish,Pets",Fish,2
489,goat,"Farm Animals,North American",Farm Animals,6
489,lamb,Farm Animals,Farm Animals,4
489,pig,Farm Animals,Farm Animals,4
489,chicken,"Birds,Farm Animals",Farm Animals,3
489,cow,Farm Animals,Farm Animals,16
489,horse,"Beasts of Burden,Farm Animals",Farm Animals,8
489,donkey,"Beasts of Burden,Farm Animals",Farm Animals,4
489,octopus,Fish,Fish,14
489,starfish,Fish,Fish,10
489,monkey,"Jungle Animals,Primates",Primates,7
490,pig,Farm Animals,Farm Animals,4
490,dog,"Canines,Pets",Pets,2
490,cat,"Felines,Pets",Pets,1
490,bird,"Birds,Pets",Pets,1
490,turtle,"Fish,Pets,Reptiles/Amphibians",Pets,2
490,hamster,"Pets,Rodent Like",Pets,1
490,crab,Fish,Fish,5
490,alligator,"Jungle Animals,Reptiles/Amphibians",Reptiles/Amphibians,3
490,shark,Fish,Fish,3
490,tiger,"Non-Jungle Animals,Felines",Non-Jungle Animals,1
490,bear,North American,North American,2
490,lizard,"Pets,Reptiles/Amphibians",Reptiles/Amphibians,2
490,eagle,"Birds,North American",Birds,8
490,hyena,"Non-Jungle Animals,Canines",Canines,5
490,wolf,"Arctic/Far North Animals,Canines,North American",Canines,4
490,elephant,Non-Jungle Animals,Non-Jungle Animals,3
490,rhinoceros,Non-Jungle Animals,Non-Jungle Animals,6
490,giraffe,Non-Jungle Animals,Non-Jungle Animals,2
490,polarbear,Arctic/Far North Animals,Arctic/Far North Animals,5
490,grizzly,North American,North American,3
490,blackbear,North American,North American,4
490,boar,"Non-Jungle Animals,North American",North American,5
490,deer,North American,North American,1
490,hen,"Birds,Farm Animals",Farm Animals,3
490,chicken,"Birds,Farm Animals",Farm Animals,1
490,sheep,Farm Animals,Farm Animals,3
490,horse,"Beasts of Burden,Farm Animals",Farm Animals,2
490,coyote,"Canines,North American",North American,12
490,opossum,Australian Animals,Australian Animals,9
490,monkey,"Jungle Animals,Primates",Jungle Animals,5
490,ape,"Jungle Animals,Primates",Jungle Animals,1
490,sloth,Jungle Animals,Jungle Animals,13
490,fish,"Fish,Pets",Fish,4
490,frog,"Pets,Reptiles/Amphibians",Reptiles/Amphibians,5
490,tadpole,Fish,Fish,3
490,octopus,Fish,Fish,11
490,treefrog,"Jungle Animals,Reptiles/Amphibians",Reptiles/Amphibians,22
490,gerbil,"Pets,Rodent Like",Pets,14
491,cheetah,"Non-Jungle Animals,Felines",Felines,4
491,dog,"Canines,Pets",Pets,2
491,lion,"Non-Jungle Animals,Felines",Felines,3
491,tiger,"Non-Jungle Animals,Felines",Felines,1
491,raccoon,"North American,Rodent Like",Rodent Like,3
491,squirrel,"North American,Rodent Like",Rodent Like,3
491,snake,"Jungle Animals,Farm Animals,Pets,Reptiles/Amphibians",Pets,2
491,bee,Insects,Insects,2
491,bug,Insects,Insects,1
491,fly,Insects,Insects,2
491,spider,Insects,Insects,7
491,mammal,NA,Pets,4
491,monkey,"Jungle Animals,Primates",Jungle Animals,2
491,whale,Fish,Fish,5
491,fish,"Fish,Pets",Fish,3
491,crab,Fish,Fish,2
491,shark,Fish,Fish,4
491,elephant,Non-Jungle Animals,Non-Jungle Animals,8
491,anteater,"Non-Jungle Animals,Rodent Like",Non-Jungle Animals,9
491,dolphin,Fish,Fish,6
491,watersnake,"Jungle Animals,Reptiles/Amphibians",Reptiles/Amphibians,7
491,bear,North American,North American,20
491,frog,"Pets,Reptiles/Amphibians",Reptiles/Amphibians,3
491,hare,"North American,Pets",North American,12
491,walrus,Arctic/Far North Animals,Arctic/Far North Animals,16
491,penguin,"Arctic/Far North Animals,Birds",Arctic/Far North Animals,5
492,dog,"Canines,Pets",Pets,4
492,cat,"Felines,Pets",Pets,2
492,turtle,"Fish,Pets,Reptiles/Amphibians",Pets,1
492,snake,"Jungle Animals,Farm Animals,Pets,Reptiles/Amphibians",Pets,2
492,bear,North American,North American,2
492,pig,Farm Animals,Farm Animals,2
492,cow,Farm Animals,Farm Animals,2
492,chicken,"Birds,Farm Animals",Farm Animals,3
492,rat,"Pets,Rodent Like",Pets,2
492,mouse,"Pets,Rodent Like",Pets,2
492,hamster,"Pets,Rodent Like",Pets,6
492,kangaroo,Australian Animals,Australian Animals,3
492,giraffe,Non-Jungle Animals,Non-Jungle Animals,4
492,zebra,Non-Jungle Animals,Non-Jungle Animals,4
492,horse,"Beasts of Burden,Farm Animals",Farm Animals,7
492,gorilla,"Jungle Animals,Primates",Primates,8
492,monkey,"Jungle Animals,Primates",Primates,2
492,orangutan,"Jungle Animals,Primates",Primates,4
492,whale,Fish,Fish,4
492,robin,Birds,Birds,3
492,bluejay,Birds,Birds,2
492,penguin,"Arctic/Far North Animals,Birds",Birds,7
492,polarbear,Arctic/Far North Animals,Arctic/Far North Animals,6
492,flamingo,"Non-Jungle Animals,Birds",Birds,8
492,spider,Insects,Insects,6
492,bee,Insects,Insects,5
492,moth,Insects,Insects,3
492,fly,Insects,Insects,4
492,duck,"Birds,Farm Animals",Birds,6
492,swan,Birds,Birds,4
492,frog,"Pets,Reptiles/Amphibians",Reptiles/Amphibians,2
492,lizard,"Pets,Reptiles/Amphibians",Reptiles/Amphibians,12
492,komododragon,"Non-Jungle Animals,Reptiles/Amphibians",Non-Jungle Animals,6
492,shark,Fish,Fish,3
492,goldfish,"Fish,Pets",Fish,3
492,octopus,Fish,Fish,8
492,clownfish,Fish,Fish,6
492,starfish,Fish,Fish,4
492,coral,Fish,Fish,5
492,donkey,"Beasts of Burden,Farm Animals",Farm Animals,6
492,lion,"Non-Jungle Animals,Felines",Non-Jungle Animals,13
493,dog,"Canines,Pets",Pets,4
493,cat,"Felines,Pets",Pets,1
493,rabbit,"North American,Pets,Rodent Like",Pets,2
493,tiger,"Non-Jungle Animals,Felines",Felines,4
493,lion,"Non-Jungle Animals,Felines",Felines,1
493,bear,North American,North American,3
493,ostrich,"Non-Jungle Animals,Birds",Birds,4
493,giraffe,Non-Jungle Animals,Non-Jungle Animals,3
493,penguin,"Arctic/Far North Animals,Birds",Birds,2
493,polarbear,Arctic/Far North Animals,Arctic/Far North Animals,2
493,raccoon,"North American,Rodent Like",Rodent Like,4
493,squirrel,"North American,Rodent Like",Rodent Like,3
493,monkey,"Jungle Animals,Primates",Primates,5
493,chimpanzee,"Jungle Animals,Primates",Primates,2
493,zebra,Non-Jungle Animals,Non-Jungle Animals,4
493,elephant,Non-Jungle Animals,Non-Jungle Animals,3
493,mongoose,"Non-Jungle Animals,Rodent Like",Non-Jungle Animals,2
493,goose,"Birds,Farm Animals",Birds,1
493,duck,"Birds,Farm Animals",Birds,2
493,pelican,Birds,Birds,17
493,fish,"Fish,Pets",Fish,3
493,betta,Fish,Fish,4
493,dolphin,Fish,Fish,2
493,humpbackwhale,Fish,Fish,5
493,shark,Fish,Fish,9
493,coral,Fish,Fish,6
493,seahorse,Fish,Fish,7
493,octopus,Fish,Fish,6
493,horse,"Beasts of Burden,Farm Animals",Farm Animals,11
493,cow,Farm Animals,Farm Animals,1
493,pig,Farm Animals,Farm Animals,2
493,goat,"Farm Animals,North American",Farm Animals,17
493,sheep,Farm Animals,Farm Animals,1
493,woollymammoth,NA,North American,20
493,mountainlion,"Felines,North American",North American,8
493,bengaltiger,"Non-Jungle Animals,Felines",Non-Jungle Animals,4
493,kangaroo,Australian Animals,Australian Animals,15
494,dog,"Canines,Pets",Pets,2
494,cat,"Felines,Pets",Pets,2
494,bird,"Birds,Pets",Pets,2
494,rat,"Pets,Rodent Like",Pets,1
494,mouse,"Pets,Rodent Like",Pets,1
494,lizard,"Pets,Reptiles/Amphibians",Pets,3
494,snake,"Jungle Animals,Farm Animals,Pets,Reptiles/Amphibians",Pets,1
494,lion,"Non-Jungle Animals,Felines",Felines,2
494,giraffe,Non-Jungle Animals,Non-Jungle Animals,2
494,tiger,"Non-Jungle Animals,Felines",Felines,3
494,eagle,"Birds,North American",North American,4
494,groundhog,"North American,Rodent Like,Rodent Like",North American,6
494,opossum,Australian Animals,Australian Animals,5
494,parrot,"Birds,Pets",Pets,14
494,bear,North American,North American,19
494,owl,Birds,Birds,2
494,alligator,"Jungle Animals,Reptiles/Amphibians",Reptiles/Amphibians,12
494,gerbil,"Pets,Rodent Like",Pets,11
494,fish,"Fish,Pets",Pets,2
494,shark,Fish,Fish,4
494,whale,Fish,Fish,4
494,jellyfish,Fish,Fish,5
494,bat,Rodent Like,Rodent Like,7
494,hippopotamus,Non-Jungle Animals,Non-Jungle Animals,12
494,cow,Farm Animals,Farm Animals,15
494,pig,Farm Animals,Farm Animals,3
494,chicken,"Birds,Farm Animals",Farm Animals,5
494,horse,"Beasts of Burden,Farm Animals",Farm Animals,7
494,labradorretriever,"Canines,Pets",Pets,30
495,cow,Farm Animals,Farm Animals,4
495,cheetah,"Non-Jungle Animals,Felines",Non-Jungle Animals,3
495,bird,"Birds,Pets",Pets,3
495,goldfish,"Fish,Pets",Pets,4
495,toucan,Birds,Birds,2
495,dog,"Canines,Pets",Pets,2
495,cat,"Felines,Pets",Pets,3
495,squirrel,"North American,Rodent Like",Rodent Like,2
495,bat,Rodent Like,Rodent Like,7
495,elephant,Non-Jungle Animals,Non-Jungle Animals,6
495,flamingo,"Non-Jungle Animals,Birds",Non-Jungle Animals,2
495,rhino,Non-Jungle Animals,Non-Jungle Animals,6
495,goat,"Farm Animals,North American",Farm Animals,12
495,horse,"Beasts of Burden,Farm Animals",Farm Animals,2
495,shark,Fish,Fish,17
495,human,Primates,Primates,2
495,fish,"Fish,Pets",Fish,4
495,bass,Fish,Fish,4
495,eagle,"Birds,North American",North American,4
495,stallion,"Beasts of Burden,Farm Animals,North American,Pets",North American,4
495,cardinal,Birds,Birds,2
495,tiger,"Non-Jungle Animals,Felines",Felines,5
495,lion,"Non-Jungle Animals,Felines",Felines,1
495,pony,"Beasts of Burden,Farm Animals,Pets",Farm Animals,22
495,wildcat,"Felines,North American",Pets,28
495,wolverine,"North American,Rodent Like",North American,3
495,gull,Birds,Birds,6
495,rat,"Pets,Rodent Like",Pets,4
495,mouse,"Pets,Rodent Like",Pets,2
495,pheasant,"Birds,Farm Animals,North American",Birds,6
495,snake,"Jungle Animals,Farm Animals,Pets,Reptiles/Amphibians",Pets,9
496,dog,"Canines,Pets",Pets,9
496,cat,"Felines,Pets",Pets,2
496,rabbit,"North American,Pets,Rodent Like",Pets,8
496,owl,Birds,Birds,2
496,eagle,"Birds,North American",Birds,1
496,horse,"Beasts of Burden,Farm Animals",Farm Animals,2
